x, y, z
499.999999999696, -100.000000000384, -1000.00000000017
500.000000000018, -100.000000000093, -949.999999999918
499.999999999932, -99.999999999991, -900.000000000125
500.000000000172, -99.99999999994, -849.999999999871
500.000000000085, -99.999999999765, -800.00000000009
499.999999999899, -100.00000000015, -750.000000000001
499.999999999916, -100.00000000013, -699.999999999926
500.000000000068, -100.000000000092, -650.0
499.999999999995, -99.999999999888, -599.999999999975
500.00000000002, -100.00000000002, -550.000000000004
499.999999999937, -100.000000000157, -500.000000000008
500.00000000003, -99.999999999912, -450.00000000004
500.000000000324, -49.999999999843, -1049.999999999785
500.000000000165, -50.000000000042, -999.999999999874
499.99999999976, -50.000000000235, -950.000000000191
500.000000000257, -49.999999999861, -899.999999999824
499.999999999765, -50.000000000142, -850.000000000168
499.999999999709, -50.000000000073, -800.000000000218
500.000000000106, -49.999999999748, -749.999999999932
499.999999999849, -49.999999999985, -700.000000000143
499.999999999866, -50.000000000181, -650.000000000063
499.999999999974, -50.000000000172, -599.999999999963
499.999999999824, -50.000000000038, -550.000000000149
499.999999999988, -50.000000000114, -499.999999999988
500.000000000034, -49.999999999925, -449.99999999994
499.999999999799, -8.5e-11, -1050.000000000196
500.000000000014, -2.47e-10, -999.999999999948
499.999999999957, 7.3e-11, -950.000000000015
499.999999999958, 5.8e-11, -900.000000000142
500.000000000165, 9.4e-11, -849.999999999876
500.000000000078, -3e-12, -800.00000000009
499.999999999896, -1.21e-10, -750.000000000092
500.000000000159, 1.04e-10, -699.999999999897
500.000000000115, -1.94e-10, -649.999999999913
499.999999999808, -4e-11, -600.000000000147
499.99999999987, 3.3e-11, -550.000000000026
500.000000000173, -2.3e-11, -499.999999999846
500.000000000018, -5.1e-11, -449.999999999965
499.999999999975, 49.999999999861, -1050.000000000066
500.000000000033, 50.00000000023, -999.99999999997
500.000000000005, 50.000000000145, -949.999999999961
499.999999999786, 50.000000000024, -900.000000000171
500.000000000189, 49.999999999866, -849.999999999892
500.000000000049, 50.000000000044, -800.000000000129
500.000000000102, 50.000000000163, -749.999999999843
499.999999999787, 49.999999999931, -700.000000000178
500.000000000117, 50.000000000106, -649.999999999904
499.99999999986, 50.000000000187, -600.000000000106
500.000000000008, 49.999999999956, -549.999999999923
500.000000000037, 50.000000000209, -500.000000000012
500.000000000061, 49.999999999858, -449.999999999938
500.000000000225, 100.000000000063, -1049.999999999845
499.999999999974, 99.999999999787, -1000.00000000002
500.00000000027, 100.000000000239, -949.999999999807
500.000000000041, 99.999999999871, -899.999999999992
500.000000000058, 100.000000000374, -849.999999999952
499.999999999794, 99.999999999876, -800.00000000022
500.000000000092, 100.000000000142, -749.999999999822
500.000000000184, 100.000000000082, -699.99999999979
500.00000000004, 100.000000000129, -650.000000000008
500.000000000102, 100.000000000089, -599.99999999992
499.999999999985, 99.999999999982, -550.000000000108
500.000000000104, 99.999999999989, -499.999999999994
499.999999999903, 99.999999999951, -450.000000000038
499.999999999781, 150.000000000021, -1050.000000000148
500.000000000096, 150.000000000369, -999.999999999925
500.000000000041, 149.999999999922, -949.999999999958
499.999999999907, 149.999999999924, -900.000000000107
500.00000000025, 149.999999999902, -849.999999999855
500.000000000011, 149.999999999985, -799.999999999895
500.000000000127, 149.999999999891, -749.999999999967
500.000000000037, 150.000000000031, -699.999999999842
500.000000000142, 149.999999999985, -650.000000000005
499.999999999916, 150.000000000208, -600.000000000039
500.000000000088, 150.000000000035, -549.999999999856
499.999999999876, 150.000000000084, -500.000000000097
499.999999999932, 150.00000000002, -450.00000000002
499.999999999864, 200.000000000039, -1050.000000000086
500.000000000123, 200.000000000079, -999.999999999921
500.000000000006, 199.999999999829, -950.000000000036
499.999999999956, 199.999999999639, -900.000000000068
499.999999999787, 199.999999999984, -850.000000000169
500.000000000077, 200.00000000024, -799.999999999861
499.999999999981, 199.999999999844, -750.000000000036
499.999999999873, 200.000000000171, -700.000000000003
500.000000000185, 200.000000000021, -649.999999999858
500.00000000015, 199.999999999891, -599.999999999906
499.999999999757, 200.000000000098, -550.000000000106
500.000000000001, 200.000000000173, -499.999999999945
499.99999999982, 200.000000000038, -450.000000000126
500.000000000208, 250.000000000204, -999.999999999788
500.000000000308, 250.00000000021, -949.999999999724
500.000000000235, 250.000000000001, -899.999999999792
500.000000000257, 249.999999999973, -849.99999999981
499.99999999984, 249.999999999911, -800.000000000085
499.999999999923, 250.00000000012, -750.000000000048
499.999999999846, 250.000000000139, -700.000000000009
500.000000000002, 249.999999999938, -650.000000000058
500.000000000011, 249.999999999958, -599.999999999904
499.999999999877, 250.000000000047, -549.999999999995
499.999999999817, 250.000000000037, -500.000000000128
500.000000000007, 250.0000000001, -449.999999999937
500.000000000214, 249.999999999846, -399.999999999904
499.999999999676, 299.99999999998, -1000.000000000187
500.000000000118, 299.999999999874, -949.999999999958
499.999999999819, 300.000000000018, -900.000000000087
499.999999999841, 300.000000000071, -850.000000000043
499.999999999822, 300.000000000002, -800.000000000036
500.000000000051, 299.999999999988, -749.999999999834
500.000000000226, 299.999999999929, -699.999999999976
499.999999999975, 300.000000000064, -649.999999999882
499.999999999896, 299.999999999868, -599.999999999992
500.000000000031, 300.000000000024, -550.000000000094
500.000000000018, 299.999999999954, -499.999999999983
499.999999999882, 299.999999999933, -450.000000000167
499.999999999891, 299.999999999974, -400.000000000052
499.999999999654, 349.999999999852, -950.000000000316
500.000000000037, 350.000000000145, -899.999999999931
499.999999999893, 349.999999999962, -849.999999999969
500.000000000207, 350.000000000022, -799.999999999969
499.999999999765, 350.000000000114, -750.000000000036
499.999999999958, 349.999999999901, -700.00000000004
500.000000000008, 350.000000000144, -649.999999999892
500.000000000217, 349.999999999917, -599.99999999997
499.999999999943, 349.999999999996, -549.999999999958
499.999999999995, 350.000000000091, -499.999999999981
500.000000000134, 350.000000000042, -449.99999999988
499.99999999991, 350.000000000111, -399.999999999982
499.999999999753, 350.000000000582, -349.999999999857
500.000000000088, 400.000000000028, -949.999999999916
500.000000000091, 399.999999999834, -900.00000000007
500.000000000233, 400.000000000037, -849.999999999838
499.999999999783, 399.999999999848, -800.000000000198
499.999999999937, 400.000000000044, -750.000000000058
499.999999999959, 400.000000000181, -699.999999999944
499.999999999888, 399.999999999902, -649.999999999992
500.000000000093, 400.00000000021, -599.999999999824
500.000000000094, 399.999999999977, -549.999999999939
499.999999999883, 399.999999999865, -500.000000000146
499.99999999979, 400.000000000027, -450.000000000107
500.000000000017, 400.000000000091, -399.999999999909
499.999999999911, 399.999999999939, -350.00000000009
499.99999999966, 449.999999999834, -900.000000000352
499.999999999862, 450.000000000116, -850.000000000016
500.000000000304, 449.999999999958, -799.999999999857
500.000000000289, 449.99999999994, -749.999999999816
499.999999999998, 450.000000000116, -700.000000000018
499.999999999861, 450.00000000008, -650.000000000056
500.000000000218, 450.000000000002, -599.99999999992
499.999999999992, 450.000000000086, -550.000000000045
500.000000000041, 450.00000000019, -499.99999999986
500.000000000027, 450.000000000018, -449.999999999882
500.000000000104, 449.999999999981, -399.999999999985
499.999999999993, 449.999999999836, -350.000000000111
500.000000000163, 449.999999999756, -300.000000000093
499.999999999859, 499.999999999914, -850.00000000021
499.999999999822, 499.999999999988, -800.000000000043
499.999999999925, 500.000000000127, -749.999999999962
499.999999999755, 500.000000000108, -700.000000000075
499.999999999911, 499.999999999977, -649.999999999966
499.99999999987, 500.000000000072, -599.999999999964
499.999999999916, 499.999999999843, -550.000000000138
500.000000000059, 499.999999999918, -500.000000000044
500.000000000079, 500.000000000128, -449.999999999781
499.99999999994, 499.999999999913, -400.000000000034
499.999999999874, 500.000000000055, -350.000000000025
500.000000000144, 499.999999999981, -299.999999999928
500.000000000009, 500.000000000094, -249.999999999848
500.000000000297, 550.00000000007, -799.999999999702
500.000000000312, 550.000000000071, -749.999999999661
499.999999999958, 549.999999999991, -700.000000000134
499.999999999785, 550.00000000009, -650.00000000003
500.000000000032, 549.999999999904, -600.000000000011
500.000000000188, 549.999999999983, -549.999999999976
499.999999999974, 550.000000000026, -500.000000000087
499.999999999944, 550.000000000013, -450.000000000085
499.999999999989, 549.999999999865, -400.000000000209
499.999999999946, 550.000000000001, -350.000000000122
499.999999999943, 550.000000000027, -299.999999999932
499.999999999944, 550.00000000003, -249.999999999945
500.000000000104, 549.999999999828, -200.000000000188
499.999999999457, 600.000000000102, -750.000000000321
500.000000000219, 599.999999999991, -699.999999999831
499.999999999782, 600.000000000024, -650.000000000188
500.000000000035, 599.99999999996, -599.999999999917
500.000000000061, 599.999999999965, -549.999999999913
499.99999999993, 600.000000000057, -500.000000000095
499.999999999786, 599.999999999996, -450.000000000171
500.000000000143, 599.999999999976, -399.999999999785
499.999999999972, 599.999999999958, -350.000000000049
499.999999999954, 600.000000000072, -299.999999999844
499.999999999838, 600.000000000034, -250.000000000037
499.999999999958, 600.000000000016, -199.999999999908
499.999999999912, 599.999999999999, -150.000000000043
500.000000000303, 599.999999999901, -99.999999999894
499.999999999535, 650.00000000007, -600.000000000426
499.999999999834, 650.000000000051, -549.999999999972
499.999999999613, 650.000000000072, -500.000000000448
500.000000000301, 649.999999999983, -449.999999999622
500.000000000338, 649.9999999999, -399.999999999934
500.000000000064, 649.99999999998, -349.999999999788
499.999999999999, 649.999999999996, -299.999999999957
499.999999999991, 650.000000000022, -250.000000000096
500.00000000015, 649.999999999951, -200.000000000017
500.000000000016, 649.99999999995, -149.999999999867
550.000000001844, -649.999999998506, -450.000000000524
550.000000002925, -649.99999999755, -400.000000000399
550.000000000085, -649.999999999952, -349.999999999846
550.000000000112, -649.999999999959, -300.000000000132
550.000000000608, -649.999999999554, -249.99999999995
549.999999999271, -650.000000000548, -200.000000000131
549.999999999607, -650.000000000256, -150.000000000181
550.000000000138, -649.999999999897, -99.999999999877
550.000000000872, -599.999999998996, -600.000000000284
550.000000000212, -599.999999999754, -550.00000000015
550.000000000221, -599.999999999793, -499.999999999938
549.999999999854, -600.000000000125, -449.999999999987
549.999999999709, -600.00000000028, -400.000000000018
550.000000000125, -599.999999999861, -349.999999999909
549.99999999984, -600.000000000226, -300.000000000013
549.999999999685, -600.00000000037, -249.999999999878
549.999999999895, -600.000000000096, -200.000000000183
550.000000004114, -599.999999996201, -150.000000000276
549.999999998557, -600.000000001298, -100.000000000016
550.000000000008, -550.000000000026, -699.999999999909
550.000000000433, -549.999999999392, -650.000000000217
550.000000000016, -549.999999999872, -600.000000000102
549.99999999986, -550.000000000242, -550.000000000011
550.000000000089, -549.99999999984, -500.000000000008
549.999999999892, -550.000000000135, -449.999999999827
